,Tag,Zeit,Temp,Raum,Anzahl
4710,26,11.6397295,12.0,Vorraum 5C-15,0.0
4711,26,11.6414719,12.0,5C-15,0.0
4712,26,11.6432457,12.0,5C-15,0.0
4723,26,11.8052082,12.0,5C-15,0.0
4724,26,11.8069658,12.0,Vorraum 5C-15,0.0
4742,26,12.0459471,12.0,4C-01.1,0.0
4744,26,12.0560226,12.0,Vorraum 5C-15,0.0
4745,26,12.0577469,12.0,Vorraum 5C-15,0.0
4746,26,12.059473,12.0,Vorraum 5C-15,0.0
4747,26,12.15122,12.0,Vorraum 5C-15,0.0
4748,26,12.1529942,12.0,Vorraum 5C-15,0.0
4749,26,12.1548338,12.0,Vorraum 5C-15,0.0
4750,26,12.156559,12.0,5C-15,0.0
4752,26,12.1667643,12.0,4C-01.1,0.0
4753,26,12.1684895,12.0,4C-01.1,0.0
4754,26,12.1706381,12.0,4C-01.2,0.0
4755,26,12.1723957,12.0,Flur 4. OG Übergang,0.0
4756,26,12.1741209,12.0,Flur 4. OG Übergang,0.0
4757,26,12.6930666,12.0,Flur 4. OG Übergang,0.0
4758,26,12.694808,12.0,Flur 4. OG Übergang,0.0
4759,26,12.696517,12.0,4C-01.2,0.0
4760,26,12.69886,12.0,4C-01.1,0.0
4761,26,12.700635,12.0,4C-01.1,0.0
4764,26,12.7121582,12.0,5C-15,0.0
4765,26,12.713932,12.0,5C-15,0.0
4779,26,13.1100426,12.0,Vorraum 5C-15,0.0
4782,26,13.1196938,12.0,4C-01.1,0.0
4783,26,13.1215334,12.0,4C-01.1,0.0
4784,26,13.1233883,12.0,4C-01.1,0.0
4785,26,13.1251955,12.0,4C-01.2,0.0
4786,26,13.1269045,12.0,Flur 4. OG Übergang,0.0
4787,26,13.1286621,12.0,4C-21,0.0
4788,26,13.1305008,12.0,4C-21,0.0
4789,26,13.1500645,12.0,Küche 4. OG,0.0
4790,26,13.1517906,12.0,Küche 4. OG,0.0
4791,26,13.1535969,12.0,4C-21,0.0
4792,26,13.1553555,12.0,Flur 4. OG Übergang,0.0
4793,26,13.1570644,12.0,Flur 4. OG Übergang,0.0
4794,26,13.1587734,12.0,4C-01.1,0.0
4795,26,13.1605625,12.0,4C-01.1,0.0
4796,26,13.1623859,12.0,4C-01.1,0.0
4797,26,13.1641445,12.0,4C-01.1,0.0
4799,26,13.1737137,12.0,5C-15,0.0
4800,26,13.17539,12.0,5C-15,0.0
4857,26,15.2786617,12.0,5C-15,0.0
4858,26,15.2803879,12.0,Vorraum 5C-15,0.0
4861,26,15.2909012,12.0,4C-01.1,0.0
4862,26,15.292676,12.0,4C-01.1,0.0
4863,26,15.2944012,21.0,4C-01.1,5.0
4864,26,15.29611,21.0,Flur 4. OG Übergang,5.0
4865,26,15.2977867,12.0,Flur 4. OG Übergang,0.0
4866,26,15.315527,12.0,Flur 4. OG Übergang,0.0
4867,26,15.31753,12.0,Flur 4. OG Übergang,0.0
4868,26,15.3193359,21.0,Flur 4. OG Übergang,5.0
4869,26,15.3210125,12.0,4C-01.2,0.0
4870,26,15.3227215,12.0,4C-01.1,0.0
4872,26,15.3261395,12.0,4C-01.1,0.0
4874,26,15.33654,12.0,5C-15,0.0
4875,26,15.3382816,12.0,5C-15,0.0
4886,26,16.5108566,12.0,5C-15,0.0
4887,26,16.5125656,12.0,5C-15,0.0
4888,26,16.5142574,12.0,Vorraum 5C-15,0.0
4889,26,16.5159836,12.0,5C-01.1,0.0
4892,26,16.5445976,12.0,5C-01.1,0.0
4893,26,16.5463715,12.0,Vorraum 5C-15,0.0
4894,26,16.5480957,12.0,5C-15,0.0
4895,26,16.5498371,12.0,5C-15,0.0
4927,26,17.2195473,12.0,5C-15,0.0
4930,26,17.2299156,12.0,4C-01.1,0.0
4931,26,17.2317047,12.0,4C-01.1,0.0
4932,26,17.2333984,12.0,4C-01.1,0.0
4933,26,17.2351074,12.0,4C-01.2,0.0
4934,26,17.2368011,12.0,Flur 4. OG Übergang,0.0
4935,27,8.86748,12.0,Flur 4. OG Übergang,0.0
4936,27,8.869336,12.0,Flur 4. OG Übergang,0.0
4937,27,8.871045,12.0,4C-01.2,0.0
4938,27,8.872884,12.0,4C-01.1,0.0
4939,27,8.874625,12.0,4C-01.1,0.0
4940,27,8.876384,12.0,4C-01.1,0.0
4942,27,8.886963,12.0,5C-15,0.0
4943,27,8.888737,12.0,5C-15,0.0
4956,27,10.5884438,12.0,5C-15,0.0
4957,27,10.5901852,12.0,Vorraum 5C-15,0.0
4958,27,10.5919266,12.0,5C-01.1,0.0
4961,27,10.6204758,12.0,5C-01.1,0.0
4962,27,10.6222172,12.0,Vorraum 5C-15,0.0
4963,27,10.623909,12.0,Vorraum 5C-15,0.0
4964,27,10.6256514,12.0,5C-15,0.0
4976,27,11.0997725,12.0,5C-15,0.0
4977,27,11.10166,12.0,5C-15,0.0
4978,27,11.1033859,12.0,Küche 5. OG,0.0
4979,27,11.1803055,12.0,Küche 5. OG,0.0
4980,27,11.1820965,12.0,Küche 5. OG,0.0
4981,27,11.1837893,12.0,5C-15,0.0
4982,27,11.1856117,12.0,5C-15,0.0
5016,27,12.0833988,12.0,5C-15,0.0
5017,27,12.0851564,12.0,Vorraum 5C-15,0.0
5019,27,12.1426105,12.0,Vorraum 5C-15,0.0
5020,27,12.1443691,12.0,Vorraum 5C-15,0.0
5021,27,12.1461916,12.0,Vorraum 5C-15,0.0
5023,27,12.1588869,12.0,4C-01.1,0.0
5024,27,12.160677,12.0,4C-01.1,0.0
5025,27,12.1624355,12.0,4C-01.2,0.0
5026,27,12.1645184,12.0,Flur 4. OG Übergang,0.0
5028,27,12.5858727,12.0,Flur 4. OG Übergang,0.0
5029,27,12.5875978,12.0,4C-01.2,0.0
5030,27,12.5892906,12.0,4C-01.1,0.0
5031,27,12.5911131,12.0,4C-01.1,0.0
5032,27,12.5928707,12.0,4C-01.1,0.0
5035,27,12.6034832,12.0,5C-15,0.0
5036,27,12.6052732,12.0,5C-15,0.0
5103,27,15.4898758,12.0,5C-15,0.0
5104,27,15.4898758,12.0,5C-15,0.0
5105,27,15.4916344,12.0,Vorraum 5C-15,0.0
5106,27,15.4916344,12.0,Vorraum 5C-15,0.0
5107,27,15.4934244,12.0,5C-01.1,0.0
5108,27,15.4934244,12.0,5C-01.1,0.0
5113,27,15.52207,12.0,5C-01.1,0.0
5114,27,15.52207,12.0,5C-01.1,0.0
5115,27,15.5238285,12.0,Vorraum 5C-15,0.0
5116,27,15.5238285,12.0,Vorraum 5C-15,0.0
5117,27,15.5255527,12.0,5C-15,0.0
5118,27,15.5255527,12.0,5C-15,0.0
5119,27,15.5272789,12.0,5C-15,0.0
5120,27,15.5272789,12.0,5C-15,0.0
5144,27,17.39043,12.0,5C-15,0.0
5145,27,17.3921871,12.0,Vorraum 5C-15,0.0
5148,27,17.4026031,12.0,4C-01.1,0.0
5149,27,17.4042969,12.0,4C-01.1,0.0
5150,27,17.4060555,12.0,4C-01.1,0.0
5151,27,17.4078121,12.0,Flur 4. OG Übergang,0.0
5152,27,17.40957,12.0,Flur 4. OG Übergang,0.0
5153,28,8.857519,12.0,Flur 4. OG Übergang,0.0
5154,28,8.859928,12.0,Flur 4. OG Übergang,0.0
5155,28,8.861653,12.0,4C-01.2,0.0
5156,28,8.864583,12.0,4C-01.1,0.0
5157,28,8.866374,12.0,4C-01.1,0.0
5158,28,8.868132,12.0,4C-01.1,0.0
5160,28,8.87819,12.0,Vorraum 5C-15,0.0
5161,28,8.87998,12.0,5C-15,0.0
5181,28,11.4489908,12.0,5C-15,0.0
5182,28,11.451107,12.0,Vorraum 5C-15,0.0
5183,28,11.4528646,12.0,Vorraum 5C-15,0.0
5184,28,11.45472,12.0,Vorraum 5C-15,0.0
5185,28,11.456543,12.0,5C-01.1,0.0
5188,28,11.485384,12.0,5C-01.1,0.0
5189,28,11.4872074,12.0,Vorraum 5C-15,0.0
5190,28,11.48903,12.0,5C-15,0.0
5200,28,12.0728836,12.0,5C-15,0.0
5201,28,12.0746422,12.0,5C-15,0.0
5202,28,12.076334,12.0,Vorraum 5C-15,0.0
5203,28,12.1320639,12.0,Vorraum 5C-15,0.0
5204,28,12.1338863,12.0,Vorraum 5C-15,0.0
5205,28,12.1356773,12.0,5C-15,0.0
5210,28,12.1494465,12.0,4C-01.1,0.0
5211,28,12.1512051,12.0,4C-01.1,0.0
5212,28,12.1529617,12.0,4C-01.1,0.0
5213,28,12.15472,12.0,Flur 4. OG Übergang,0.0
5214,28,12.1564779,12.0,Flur 4. OG Übergang,0.0
5215,28,12.6424809,12.0,Flur 4. OG Übergang,0.0
5216,28,12.6443357,12.0,Flur 4. OG Übergang,0.0
5217,28,12.6460934,12.0,4C-01.2,0.0
5218,28,12.6478844,12.0,4C-01.1,0.0
5219,28,12.649642,12.0,4C-01.1,0.0
5220,28,12.6513672,12.0,4C-01.1,0.0
5222,28,12.6605473,12.0,Vorraum 5C-15,0.0
5223,28,12.6624022,12.0,5C-15,0.0
5287,28,13.542448,12.0,Vorraum 5C-15,0.0
5288,28,13.5442057,12.0,Vorraum 5C-15,0.0
5300,28,13.7036781,12.0,4C-01.1,0.0
5302,28,13.712532,12.0,5C-15,0.0
5303,28,13.7143879,12.0,5C-15,0.0
5335,28,16.0529289,12.0,5C-15,0.0
5336,28,16.05472,12.0,Vorraum 5C-15,0.0
5355,28,16.1236324,12.0,5C-15,0.0
5356,28,16.1253586,12.0,5C-15,0.0
5368,28,16.3587227,12.0,5C-15,0.0
5369,28,16.3605156,12.0,Vorraum 5C-15,0.0
5370,28,16.3622074,12.0,5C-01.1,0.0
5372,28,16.3890953,12.0,5C-01.1,0.0
5373,28,16.39082,12.0,Vorraum 5C-15,0.0
5374,28,16.3925781,12.0,5C-15,0.0
5375,28,16.3943024,12.0,5C-15,0.0
5386,28,16.6647453,12.0,5C-15,0.0
5389,28,16.67539,12.0,4C-01.1,0.0
5405,28,17.0975266,12.0,5C-15,0.0
5406,28,17.0993156,12.0,5C-15,0.0
5435,28,17.6839523,12.0,Vorraum 5C-15,0.0
5440,28,17.697525,12.0,4C-01.1,0.0
5441,28,17.6991863,12.0,4C-01.1,0.0
5442,28,17.700943,12.0,4C-01.1,0.0
5443,28,17.7027016,12.0,4C-01.2,0.0
5444,28,17.704361,12.0,Flur 4. OG Übergang,0.0
5445,31,8.893457,12.0,Flur 4. OG Übergang,0.0
5446,31,8.895183,12.0,Flur 4. OG Übergang,0.0
5447,31,8.896908,12.0,4C-01.2,0.0
5448,31,8.898633,12.0,4C-01.1,0.0
5449,31,8.900358,12.0,4C-01.1,0.0
5450,31,8.902051,12.0,4C-01.1,0.0
5452,31,8.9140625,12.0,5C-15,0.0
5453,31,8.915853,12.0,5C-15,0.0
5465,31,10.743782,12.0,5C-15,0.0
5466,31,10.7454758,12.0,Vorraum 5C-15,0.0
5467,31,10.7472,12.0,5C-01.1,0.0
5470,31,10.7758465,12.0,5C-01.1,0.0
5471,31,10.7776041,12.0,Vorraum 5C-15,0.0
5472,31,10.7792969,12.0,5C-15,0.0
5473,31,10.7810221,12.0,5C-15,0.0
5494,31,12.0821609,12.0,Vorraum 5C-15,0.0
5497,31,12.0929031,12.0,4C-01.1,0.0
5498,31,12.0947266,12.0,4C-01.1,0.0
5499,31,12.0965176,12.0,4C-01.2,0.0
5500,31,12.0982742,12.0,4C-01.2,0.0
5501,31,12.1000652,12.0,Flur 4. OG Übergang,0.0
5502,31,12.1458988,12.0,Flur 4. OG Übergang,0.0
5503,31,12.1477213,12.0,Flur 4. OG Übergang,0.0
5504,31,12.1494141,12.0,4C-01.2,0.0
5505,31,12.1511068,12.0,4C-01.1,0.0
5507,31,12.15472,12.0,4C-01.1,0.0
5510,31,12.1667318,12.0,Vorraum 5C-15,0.0
5511,31,12.1685543,12.0,Vorraum 5C-15,0.0
5512,31,12.737175,12.0,5C-01.1,0.0
5514,31,12.7388668,12.0,Vorraum 5C-15,0.0
5515,31,12.7395506,12.0,Vorraum 5C-15,0.0
5516,31,12.740593,12.0,5C-15,0.0
5517,31,12.7412758,12.0,5C-15,0.0
5518,31,12.7423172,12.0,5C-15,0.0
5573,31,15.6447268,12.0,5C-15,0.0
5574,31,15.6447268,12.0,5C-15,0.0
5575,31,15.6474609,12.0,Vorraum 5C-15,0.0
5576,31,15.6474609,12.0,Vorraum 5C-15,0.0
5583,31,15.6777668,12.0,5C-01.1,0.0
5584,31,15.6777668,12.0,5C-01.1,0.0
5585,31,15.6795578,12.0,Vorraum 5C-15,0.0
5586,31,15.6795578,12.0,Vorraum 5C-15,0.0
5587,31,15.6813478,12.0,5C-15,0.0
5588,31,15.6813478,12.0,5C-15,0.0
5605,31,17.3750324,12.0,5C-15,0.0
5608,31,17.3855476,12.0,4C-01.1,0.0
5609,31,17.3873711,12.0,4C-01.1,0.0
5610,31,17.3890953,12.0,4C-01.1,0.0
5611,31,17.39082,12.0,4C-01.2,0.0
5612,31,17.3925133,12.0,Flur 4. OG Übergang,0.0
5613,32,8.876953,12.0,Flur 4. OG Übergang,0.0
5614,32,8.878743,12.0,Flur 4. OG Übergang,0.0
5615,32,8.880436,12.0,4C-01.2,0.0
5616,32,8.882194,12.0,4C-01.1,0.0
5617,32,8.883886,12.0,4C-01.1,0.0
5618,32,8.885579,12.0,4C-01.1,0.0
5621,32,8.895931,12.0,5C-15,0.0
5622,32,8.897624,12.0,5C-15,0.0
5655,32,9.773502,12.0,5C-15,0.0
5656,32,9.775228,12.0,5C-15,0.0
5657,32,9.77692,12.0,5C-15,0.0
5658,32,9.778613,12.0,Küche 5. OG,0.0
5659,32,9.855697,12.0,Küche 5. OG,0.0
5660,32,9.857487,12.0,Küche 5. OG,0.0
5661,32,9.8591795,12.0,5C-15,0.0
5662,32,9.860937,12.0,5C-15,0.0
5673,32,10.2769527,12.0,5C-15,0.0
5674,32,10.2787762,12.0,Vorraum 5C-15,0.0
5675,32,10.2805014,12.0,Vorraum 5C-15,0.0
5676,32,10.2823563,12.0,5C-01.1,0.0
5678,32,10.3092451,12.0,5C-01.1,0.0
5679,32,10.3111,12.0,Vorraum 5C-15,0.0
5680,32,10.3137045,12.0,5C-15,0.0
5709,32,12.0473957,12.0,5C-15,0.0
5710,32,12.0498047,12.0,Vorraum 5C-15,0.0
5713,32,12.0639324,12.0,4C-01.1,0.0
5714,32,12.0661135,12.0,4C-01.1,0.0
5715,32,12.0661135,12.0,4C-01.1,0.0
5716,32,12.0678062,12.0,4C-01.1,0.0
5717,32,12.0678062,12.0,4C-01.1,0.0
5718,32,12.0696287,12.0,4C-01.1,0.0
5719,32,12.0696287,12.0,4C-01.1,0.0
5726,32,12.0790367,12.0,4C-01.1,0.0
5727,32,12.0790367,12.0,4C-01.1,0.0
5730,32,12.08942,12.0,Vorraum 5C-15,0.0
5731,32,12.08942,12.0,Vorraum 5C-15,0.0
5732,32,12.0911465,12.0,Vorraum 5C-15,0.0
5733,32,12.0911465,12.0,Vorraum 5C-15,0.0
5734,32,12.0929356,12.0,Vorraum 5C-15,0.0
5735,32,12.0929356,12.0,Vorraum 5C-15,0.0
5736,32,12.5855789,12.0,Vorraum 5C-15,0.0
5737,32,12.5873375,12.0,Vorraum 5C-15,0.0
5738,32,12.5890627,12.0,5C-15,0.0
5739,32,12.5908527,12.0,5C-15,0.0
5788,32,15.1804686,12.0,5C-15,0.0
5789,32,15.1804686,12.0,5C-15,0.0
5790,32,15.1821938,12.0,Vorraum 5C-15,0.0
5791,32,15.1821938,12.0,Vorraum 5C-15,0.0
5792,32,15.18392,12.0,5C-01.1,0.0
5793,32,15.18392,12.0,5C-01.1,0.0
5798,32,15.2124348,12.0,5C-01.1,0.0
5799,32,15.2124348,12.0,5C-01.1,0.0
5800,32,15.21416,12.0,Vorraum 5C-15,0.0
5801,32,15.21416,12.0,Vorraum 5C-15,0.0
5802,32,15.2159176,12.0,5C-15,0.0
5803,32,15.2159176,12.0,5C-15,0.0
5804,32,15.2176113,12.0,5C-15,0.0
5805,32,15.2176113,12.0,5C-15,0.0
5822,32,15.5070314,12.0,5C-15,0.0
5823,32,15.5087242,12.0,Vorraum 5C-15,0.0
5826,32,15.5195313,12.0,4C-01.1,0.0
5827,32,15.5212564,12.0,4C-01.1,0.0
5828,32,15.5229492,12.0,4C-01.1,0.0
5829,32,15.5247068,12.0,4C-01.2,0.0
5830,32,15.5264,12.0,Flur 4. OG Übergang,0.0
5831,32,15.5281582,12.0,4C-21,0.0
5832,32,15.5298824,12.0,4C-21,0.0
5833,32,15.531641,12.0,Küche 4. OG,0.0
5834,32,15.5570316,12.0,Küche 4. OG,0.0
5835,32,15.5587559,12.0,Küche 4. OG,0.0
5836,32,15.560709,12.0,4C-21,0.0
5837,32,15.5624676,12.0,Flur 4. OG Übergang,0.0
5838,32,15.5641928,12.0,Flur 4. OG Übergang,0.0
5839,32,15.5658855,12.0,4C-01.1,0.0
5840,32,15.5675449,12.0,4C-01.1,0.0
5841,32,15.5693035,12.0,4C-01.1,0.0
5842,32,15.5710287,12.0,4C-01.1,0.0
5845,32,15.5814133,12.0,5C-15,0.0
5892,32,17.2909184,12.0,5C-15,0.0
5893,32,17.2925777,12.0,Vorraum 5C-15,0.0
5896,32,17.3026371,12.0,4C-01.1,0.0
5897,32,17.3044586,12.0,4C-01.1,0.0
5898,32,17.30612,12.0,4C-01.1,0.0
5899,32,17.3078461,12.0,4C-01.2,0.0
5900,32,17.3095379,12.0,Flur 4. OG Übergang,0.0
5901,32,17.31123,12.0,Flur 4. OG Übergang,0.0
5902,33,8.861914,12.0,Flur 4. OG Übergang,0.0
5903,33,8.863639,12.0,Flur 4. OG Übergang,0.0
5904,33,8.865332,12.0,4C-01.2,0.0
5905,33,8.867057,12.0,4C-01.1,0.0
5906,33,8.868815,12.0,4C-01.1,0.0
5907,33,8.870638,12.0,4C-01.1,0.0
5909,33,8.880924,12.0,5C-15,0.0
5910,33,8.882649,12.0,5C-15,0.0
5936,33,11.465723,12.0,5C-15,0.0
5937,33,11.4674807,12.0,Vorraum 5C-15,0.0
5938,33,11.4693031,12.0,5C-01.1,0.0
5943,33,11.4967451,12.0,5C-01.1,0.0
5944,33,11.4994793,12.0,Vorraum 5C-15,0.0
5945,33,11.5025711,12.0,5C-15,0.0
5946,33,11.5043621,12.0,5C-15,0.0
5965,33,12.0206051,12.0,5C-15,0.0
5966,33,12.0223312,12.0,Vorraum 5C-15,0.0
5971,33,12.0342445,12.0,Vorraum 5C-15,0.0
5972,33,12.03444,12.0,Vorraum 5C-15,0.0
5973,33,12.0371418,12.0,Vorraum 5C-15,0.0
5974,33,12.0371418,12.0,Vorraum 5C-15,0.0
5975,33,12.629818,12.0,Vorraum 5C-15,0.0
5976,33,12.6315756,12.0,Vorraum 5C-15,0.0
5977,33,12.6332684,12.0,5C-15,0.0
5978,33,12.6349936,12.0,5C-15,0.0
6020,33,16.0221672,12.0,5C-15,0.0
6021,33,16.02386,12.0,Vorraum 5C-15,0.0
6042,33,16.0875664,12.0,5C-15,0.0
6043,33,16.0892582,12.0,5C-15,0.0
6071,33,16.3702812,12.0,5C-15,0.0
6072,33,16.37207,12.0,5C-15,0.0
6073,33,16.373764,12.0,Vorraum 5C-15,0.0
6074,33,16.3754883,12.0,5C-01.1,0.0
6076,33,16.4023113,12.0,5C-01.1,0.0
6077,33,16.4040031,12.0,Vorraum 5C-15,0.0
6078,33,16.40573,12.0,5C-15,0.0
6079,33,16.407486,12.0,5C-15,0.0
6092,33,17.4767914,12.0,Vorraum 5C-15,0.0
6093,33,17.47858,12.0,Vorraum 5C-15,0.0
6097,33,17.4925117,12.0,4C-01.1,0.0
6098,33,17.49427,12.0,4C-01.1,0.0
6099,33,17.4959641,12.0,4C-01.1,0.0
6100,33,17.4976883,12.0,4C-01.2,0.0
6101,33,17.4994144,12.0,Flur 4. OG Übergang,0.0
6102,36,8.845931,12.0,Flur 4. OG Übergang,0.0
6103,36,8.847624,12.0,Flur 4. OG Übergang,0.0
6104,36,8.849349,12.0,Flur 4. OG Übergang,0.0
6105,36,8.851107,12.0,4C-01.2,0.0
6106,36,8.852897,12.0,4C-01.1,0.0
6108,36,8.856413,12.0,4C-01.1,0.0
6110,36,8.86679649,12.0,5C-15,0.0
6111,36,8.86858749,12.0,5C-15,0.0
6143,36,10.6710939,12.0,5C-15,0.0
6144,36,10.672884,12.0,Vorraum 5C-15,0.0
6145,36,10.6747074,12.0,5C-01.1,0.0
6148,36,10.704915,12.0,5C-01.1,0.0
6149,36,10.7066078,12.0,Vorraum 5C-15,0.0
6150,36,10.7082682,12.0,5C-15,0.0
6151,36,10.7099609,12.0,5C-15,0.0
6163,36,12.0671549,12.0,5C-15,0.0
6164,36,12.06888,12.0,Vorraum 5C-15,0.0
6165,36,12.0706053,12.0,Vorraum 5C-15,0.0
6166,36,12.1291342,12.0,Vorraum 5C-15,0.0
6167,36,12.1307945,12.0,Vorraum 5C-15,0.0
6168,36,12.1325521,12.0,Vorraum 5C-15,0.0
6169,36,12.1342773,12.0,5C-15,0.0
6173,36,12.146843,12.0,4C-01.1,0.0
6174,36,12.1486,12.0,4C-01.1,0.0
6175,36,12.1503258,12.0,4C-01.1,0.0
6176,36,12.1521158,12.0,Flur 4. OG Übergang,0.0
6177,36,12.1538734,12.0,Flur 4. OG Übergang,0.0
6178,36,12.6888676,12.0,Flur 4. OG Übergang,0.0
6179,36,12.69069,12.0,Flur 4. OG Übergang,0.0
6180,36,12.6924152,12.0,4C-01.2,0.0
6181,36,12.6941738,12.0,4C-01.1,0.0
6182,36,12.6958981,12.0,4C-01.1,0.0
6183,36,12.6976242,12.0,4C-01.1,0.0
6186,36,12.7082357,12.0,5C-15,0.0
6187,36,12.7101231,12.0,5C-15,0.0
6264,36,15.5746746,12.0,5C-15,0.0
6265,36,15.5764322,12.0,Vorraum 5C-15,0.0
6266,36,15.578125,12.0,5C-01.1,0.0
6269,36,15.6067381,12.0,5C-01.1,0.0
6270,36,15.6084309,12.0,Vorraum 5C-15,0.0
6271,36,15.6101894,12.0,5C-15,0.0
6272,36,15.6118488,12.0,5C-15,0.0
6306,36,17.2760086,12.0,5C-15,0.0
6309,36,17.2862968,12.0,4C-01.1,0.0
6310,36,17.2879562,12.0,4C-01.1,0.0
6311,36,17.28968,12.0,4C-01.1,0.0
6313,36,17.2931633,12.0,Flur 4. OG Übergang,0.0
6314,36,17.294857,12.0,Flur 4. OG Übergang,0.0
6315,37,8.87474,12.0,Flur 4. OG Übergang,0.0
6316,37,8.876432,12.0,Flur 4. OG Übergang,0.0
6317,37,8.878125,12.0,4C-01.2,0.0
6318,37,8.87985,12.0,4C-01.1,0.0
6319,37,8.881543,12.0,4C-01.1,0.0
6320,37,8.883236,12.0,4C-01.1,0.0
6321,37,8.884961,12.0,4C-01.1,0.0
6323,37,8.893555,12.0,5C-15,0.0
6324,37,8.89528,12.0,5C-15,0.0
6359,37,11.05765,12.0,5C-15,0.0
6360,37,11.0610352,12.0,Vorraum 5C-15,0.0
6361,37,11.06276,12.0,Vorraum 5C-15,0.0
6362,37,11.0666018,12.0,Vorraum 5C-15,0.0
6363,37,11.0684242,12.0,Vorraum 5C-15,0.0
6364,37,11.070117,12.0,5C-01.1,0.0
6365,37,11.0718746,12.0,5C-01.1,0.0
6367,37,11.0986328,12.0,5C-01.1,0.0
6368,37,11.1003256,12.0,Vorraum 5C-15,0.0
6369,37,11.1020508,12.0,5C-15,0.0
6370,37,11.1037436,12.0,5C-15,0.0
6399,37,12.154623,12.0,5C-15,0.0
6400,37,12.15638,12.0,Vorraum 5C-15,0.0
6403,37,12.1669922,12.0,4C-01.1,0.0
6404,37,12.1691074,12.0,4C-01.1,0.0
6405,37,12.170866,12.0,4C-01.1,0.0
6406,37,12.1737633,12.0,Flur 4. OG Übergang,0.0
6407,37,12.1754551,12.0,Flur 4. OG Übergang,0.0
6408,37,12.6314774,12.0,Flur 4. OG Übergang,0.0
6409,37,12.6331711,12.0,Flur 4. OG Übergang,0.0
6410,37,12.6348629,12.0,4C-01.2,0.0
6411,37,12.6365566,12.0,4C-01.1,0.0
6412,37,12.6382484,12.0,4C-01.1,0.0
6413,37,12.6399746,12.0,4C-01.1,0.0
6414,37,12.6417313,12.0,4C-01.1,0.0
6416,37,12.6515293,12.0,Vorraum 5C-15,0.0
6417,37,12.6532879,12.0,5C-15,0.0
6442,37,13.7781582,12.0,5C-15,0.0
6446,37,13.7903652,12.0,4C-01.1,0.0
6447,37,13.792057,12.0,4C-01.1,0.0
6448,37,13.7938156,12.0,4C-01.1,0.0
6449,37,13.7956381,12.0,4C-01.2,0.0
6450,37,13.7973633,12.0,Flur 4. OG Übergang,0.0
6451,37,13.7990561,12.0,4C-21,0.0
6452,37,13.8007164,12.0,4C-21,0.0
6453,37,13.8024082,12.0,Küche 4. OG,0.0
6454,37,14.2831383,12.0,Küche 4. OG,0.0
6455,37,14.2847977,12.0,Küche 4. OG,0.0
6456,37,14.2865238,12.0,4C-21,0.0
6458,37,14.2899094,12.0,Flur 4. OG Übergang,0.0
6460,37,14.2933273,12.0,4C-01.1,0.0
6461,37,14.2950516,12.0,4C-01.1,0.0
6462,37,14.2967129,12.0,4C-01.1,0.0
6466,37,14.3085938,12.0,5C-15,0.0
6496,37,15.97233,12.0,5C-15,0.0
6497,37,15.9740238,12.0,Vorraum 5C-15,0.0
6501,37,16.00703,12.0,Vorraum 5C-15,0.0
6502,37,16.0087242,12.0,Vorraum 5C-15,0.0
6503,37,16.0104485,12.0,5C-15,0.0
6531,37,17.2689133,12.0,4C-01.1,0.0
6532,37,17.2706375,12.0,4C-01.1,0.0
6533,37,17.2723312,12.0,4C-01.1,0.0
6534,37,17.2740555,12.0,4C-01.2,0.0
6535,37,17.27575,12.0,Flur 4. OG Übergang,0.0
6536,38,8.86377,12.0,Flur 4. OG Übergang,0.0
6537,38,8.86543,12.0,Flur 4. OG Übergang,0.0
6538,38,8.867155,12.0,4C-01.2,0.0
6539,38,8.86888,12.0,4C-01.1,0.0
6541,38,8.872428,12.0,4C-01.1,0.0
6542,38,8.874121,12.0,4C-01.1,0.0
6545,38,8.885579,12.0,5C-15,0.0
6571,38,11.4655924,12.0,5C-15,0.0
6572,38,11.46735,12.0,5C-15,0.0
6573,38,11.4691086,12.0,Vorraum 5C-15,0.0
6574,38,11.4708986,12.0,5C-01.1,0.0
6577,38,11.5026045,12.0,5C-01.1,0.0
6578,38,11.5046549,12.0,5C-01.1,0.0
6579,38,11.5089521,12.0,Vorraum 5C-15,0.0
6580,38,11.5139647,12.0,Vorraum 5C-15,0.0
6581,38,11.5157547,12.0,5C-01.1,0.0
6582,38,11.5175457,12.0,Vorraum 5C-15,0.0
6583,38,11.5193033,12.0,Vorraum 5C-15,0.0
6584,38,11.5210934,12.0,5C-15,0.0
6611,38,12.0897789,12.0,4C-01.1,0.0
6612,38,12.0914707,12.0,4C-01.1,0.0
6613,38,12.0931969,12.0,4C-01.2,0.0
6614,38,12.0953121,12.0,Flur 4. OG Übergang,0.0
6615,38,12.0992184,12.0,Flur 4. OG Übergang,0.0
6616,38,12.13623,12.0,Flur 4. OG Übergang,0.0
6617,38,12.1382809,12.0,Flur 4. OG Übergang,0.0
6618,38,12.1400719,12.0,Flur 4. OG Übergang,0.0
6619,38,12.1418619,12.0,4C-01.2,0.0
6621,38,12.1453123,12.0,4C-01.1,0.0
6622,38,12.14707,12.0,4C-01.1,0.0
6623,38,12.1487637,12.0,4C-01.1,0.0
6625,38,12.1574545,12.0,Vorraum 5C-15,0.0
6626,38,12.160059,12.0,Vorraum 5C-15,0.0
6627,38,12.1618166,12.0,Vorraum 5C-15,0.0
6628,38,12.1635094,12.0,Vorraum 5C-15,0.0
6629,38,12.7146816,12.0,5C-01.1,0.0
